报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,67.834,9.8883,6.86,16.2024,3.14,133.41%,-1062.99万,-126.58%,3.06,3.99亿,6.82亿,-2.11%,30.68亿,10.45亿
2024,76.832,9.8883,7.77,32.9751,2.33,87.46%,6150.32万,-32.05%,3.07,4.83亿,6.92亿,26.40%,30.68亿,9.98亿
2023,39.949,9.8883,4.04,32.2169,1.24,-26.60%,9050.68万,-63.82%,3.09,13.49亿,7.09亿,72.53%,30.58亿,5.42亿
2022,46.772,9.8883,4.73,27.6757,1.69,33.38%,2.50亿,386.95%,3.06,16.87亿,6.75亿,147.53%,30.30亿,3.87亿
2021,37.872,9.8883,3.83,29.8205,1.27,5.48%,5137.34万,-44.61%,2.86,15.29亿,4.94亿,40.43%,28.28亿,3.80亿
2020,46.079,9.8883,4.66,38.3992,1.2,-30.86%,9275.47万,48.74%,2.86,15.51亿,4.96亿,77.09%,28.34亿,4.16亿
2019,38.861,9.8883,3.93,22.3339,1.74,-62.35%,6236.21万,-62.45%,2.82,17.00亿,4.63亿,35.86%,27.93亿,3.42亿
2018,34.609,9.8883,3.5,7.4911,4.62,-20.81%,1.66亿,76.10%,2.81,3.05亿,4.57亿,35.96%,27.81亿,3.84亿
2017,,,6.85,,5.83,66.19%,9431.06万,49.08%,2.69,4.43亿,3.49亿,16.17%,26.64亿,5.10亿
2016,,,4.77,,3.51,65.36%,6326.02万,126.86%,2.59,5.53亿,2.58亿,17.56%,25.73亿,7.72亿
2015,,,6.55,,2.12,-29.17%,-2.36亿,-692.74%,2.52,7.02亿,1.98亿,-111.00%,25.02亿,8.23亿
2014,,,4.51,,3.0,-39.58%,3973.90万,-69.90%,2.76,6.03亿,4.34亿,13.26%,27.36亿,8.89亿
2013,,,3.63,,4.96,44.54%,1.32亿,43.51%,2.77,5.26亿,4.50亿,26.52%,27.45亿,8.10亿
2012,,,3.31,,3.43,-35.27%,9200.82万,-41.23%,2.63,12.12亿,3.26亿,26.77%,26.10亿,6.69亿
2011,,,2.84,,5.3,-10.84%,1.57亿,32.51%,2.53,9.40亿,2.41亿,29.50%,25.16亿,6.49亿
2010,,,5.64,,5.95,180.96%,1.18亿,121.74%,2.45,9.11亿,1.79亿,20.00%,24.35亿,7.32亿
