报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,21.382,0.9567,22.35,11.14,-2.08%,-272.02万,-165.02%,8.55,1.9194,,2.614,PE；PS,4.45亿,2.05亿,0.11%,8.01亿,4.88亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,李燕飞
2026-03-31,21.382,0.9567,22.35,11.14,-2.08%,-272.02万,-165.02%,8.55,0.4798,,2.614,PE；PS,4.45亿,2.05亿,0.11%,8.01亿,4.88亿,,,李燕飞
2025,32.614,0.9567,34.09,44.54,1.35%,-1285.15万,-197.36%,8.58,0.7322,,3.9732,PE；PS,4.09亿,2.08亿,-0.37%,7.99亿,5.75亿,0.1,,李燕飞
2024,23.851,0.9567,24.93,43.95,-1.12%,1320.01万,-77.83%,8.88,0.5427,180.6522,2.8074,PE；PS,3.88亿,2.31亿,0.35%,8.37亿,5.23亿,0.22000000000000003,,李燕飞
2023,29.686,0.9567,31.03,44.3,11.62%,5953.20万,41.69%,8.93,0.6701,50.0484,3.4748,PE；PS,3.79亿,2.45亿,1.28%,8.56亿,5.61亿,0.2,,李燕飞
2022,27.065,0.9567,28.29,39.69,16.72%,4201.52万,556.48%,8.51,0.6819,64.2955,3.3243,PE；PS,4.65亿,2.11亿,0.91%,8.20亿,4.47亿,,,李燕飞
2021,42.726,0.9567,44.66,34.01,21.88%,640.00万,-88.15%,8.09,1.2563,638.0,5.5204,PE；PS,1.54亿,1.75亿,0.20%,7.88亿,4.68亿,0.2,,李燕飞
2020,,,,27.9,21.87%,5401.77万,-16.46%,7.22,,,,PE；PS,1.14亿,1.88亿,1.88%,5.25亿,3.38亿,,,李燕飞
2019,,,,22.89,13.11%,6466.35万,14.33%,6.63,,,,PE；PS,1.23亿,1.51亿,2.72%,4.87亿,2.92亿,,,李燕飞
2018,,,,20.24,27.55%,5655.78万,26.82%,5.73,,,,PE；PS,9762.45万,9298.93万,2.79%,4.13亿,2.23亿,,,李燕飞
2017,,,,15.87,27.88%,4459.79万,54.32%,4.47,,,,PE；PS,7030.83万,4290.19万,2.81%,2.92亿,1.69亿,,,李燕飞
2016,,,,12.41,False,2889.96万,False,3.21,,,,PE；PS,1.02亿,1019.42万,2.33%,1.82亿,1.62亿,,,李燕飞
