报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,28.197,1.2133,23.24,0.7137,29.63,-7.17%,576.84万,161.43%,10.78,1.84亿,2.64亿,0.58%,15.03亿,7.24亿
2024,18.733,1.2133,15.44,0.4591,40.8,11.26%,-2.36亿,-926.31%,10.75,1.62亿,2.58亿,-5.98%,14.89亿,7.54亿
2023,22.3,1.2133,18.38,0.6081,36.67,-6.10%,2857.85万,-35.95%,12.92,2.63亿,5.19亿,0.91%,17.55亿,7.07亿
2022,15.035,0.9333,16.11,0.3849,39.06,53.66%,4461.92万,-46.29%,16.57,3.51亿,5.13亿,1.75%,17.25亿,5.60亿
2021,32.731,0.9333,35.07,1.2876,25.42,32.08%,8307.58万,-47.67%,16.03,5.73亿,4.70亿,3.73%,16.72亿,4.57亿
2020,,,,,19.24,30.53%,1.59亿,60.33%,9.33,1.71亿,4.09亿,10.09%,7.46亿,2.19亿
2019,,,,,14.74,37.93%,9902.02万,125.74%,7.28,1.46亿,2.76亿,8.18%,5.70亿,1.61亿
2018,,,,,10.69,21.41%,4386.41万,11.85%,5.82,1.06亿,1.91亿,4.23%,4.23亿,1.32亿
2017,,,,,8.8,20.36%,3921.72万,-17.57%,5.10,1.19亿,1.56亿,4.50%,3.42亿,8587.78万
2016,,,,,7.32,3.34%,4757.53万,72.52%,4.50,1.10亿,1.23亿,6.48%,2.89亿,6409.92万
2015,,,,,7.08,14.14%,2757.64万,21.53%,3.49,5259.26万,9265.85万,3.90%,1.99亿,6806.05万
2014,,,,,6.2,3.65%,2269.05万,-27.66%,2.98,5461.12万,6797.58万,3.66%,1.71亿,8080.73万
2013,,,,,5.98,False,3136.66万,False,2.59,4921.62万,4768.66万,5.24%,1.49亿,5446.26万
