报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,20.637,1.4001,14.74,4.4096,1.17,-17.62%,149.12万,156.06%,2.20,1.01亿,5039.73万,1.72%,3.43亿,False
2025,22.463,1.4013,16.03,3.8138,5.89,-14.35%,-9445.58万,-91.40%,2.18,1.41亿,4890.61万,-14.74%,3.41亿,False
2024,13.719,1.4013,9.79,1.994,6.88,-2.43%,-4934.96万,-1975.29%,2.67,1.83亿,1.43亿,-7.01%,4.01亿,False
2023,17.122,1.3632,12.56,2.4287,7.05,19.50%,263.16万,101.48%,3.11,1.42亿,1.94亿,1.00%,4.52亿,29.68万
2022,17.204,1.3632,12.62,2.9159,5.9,-2.40%,-1.78亿,-631.97%,3.57,1.44亿,1.91亿,-31.27%,5.27亿,1934.36万
2021,22.166,1.3632,16.26,3.6638,6.05,10.60%,3342.00万,11.98%,4.88,1.46亿,3.61亿,6.54%,6.93亿,False
2020,29.881,1.3632,21.92,5.4627,5.47,-3.11%,2984.51万,-51.19%,4.64,1.68亿,3.31亿,6.73%,6.55亿,False
2019,21.622,1.3633,15.86,3.8337,5.64,13.87%,6114.55万,11.31%,4.76,2.01亿,3.09亿,12.27%,6.82亿,False
2018,25.889,1.3633,18.99,5.2196,4.96,22.10%,5493.43万,6.30%,4.75,2.37亿,2.57亿,13.18%,6.73亿,False
2017,,,19.61,,4.06,-0.29%,5167.84万,-6.07%,4.40,1.77亿,2.12亿,12.73%,5.97亿,False
2016,,,,,4.07,2.84%,5502.03万,8.01%,5.41,9647.84万,1.71亿,13.51%,3.44亿,False
2015,,,,,3.96,-1.32%,5093.88万,7.31%,4.62,3278.75万,1.27亿,12.87%,2.94亿,False
2014,,,,,4.01,25.15%,4746.79万,10.71%,3.62,2525.71万,8624.57万,11.83%,2.17亿,False
2013,,,,,3.21,26.18%,4287.47万,32.50%,2.94,5900.96万,5102.47万,13.38%,1.76亿,False
2012,,,,,2.54,False,3235.81万,False,2.45,5888.19万,3153.74万,12.74%,1.35亿,False
