报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,41.813,2.2974,18.2,3.03,6.21%,808.34万,5.38%,3.87,13.7997,517.0455,4.7028,PS；PE,5.80亿,1.59亿,3.04%,9.10亿,1.54亿,,,陈融洁
2026-03-31,41.813,2.2974,18.2,3.03,6.21%,808.34万,5.38%,3.87,3.4499,517.0455,4.7028,PS；PE,5.80亿,1.59亿,3.04%,9.10亿,1.54亿,,,陈融洁
2025,37.126,2.2974,16.16,11.4,-5.59%,-7620.93万,37.89%,3.83,3.2567,,4.2193,PS；PE,5.81亿,1.51亿,-6.80%,8.99亿,1.43亿,,,陈融洁
2024,35.564,2.2974,15.48,12.07,21.36%,-1.23亿,-132.33%,4.14,2.9465,,3.7391,PS；PE,6.25亿,2.27亿,-11.08%,9.64亿,1.33亿,0.013000000000000001,,陈融洁
2023,40.3,2.2781,17.69,9.95,2.25%,-5281.76万,-247.89%,4.69,4.0503,,3.7719,PS；PE,7.53亿,3.53亿,-5.35%,11.00亿,7976.04万,0.0426389,,陈融洁
2022,29.415,2.2627,13.0,9.73,-0.44%,3571.40万,-51.03%,4.9,3.0231,82.3828,2.6531,PS；PE,8.11亿,4.15亿,3.75%,11.41亿,5728.36万,0.088,,陈融洁
2021,31.18,2.2627,13.78,9.77,23.05%,7293.77万,-11.88%,4.78,3.1914,42.7552,2.8828,PS；PE,7.82亿,4.03亿,7.68%,11.05亿,5892.82万,0.177,,陈融洁
2020,29.704,1.8932,15.69,7.94,11.25%,8276.91万,45.55%,4.62,3.7411,38.2683,3.3961,PS；PE,5.19亿,3.74亿,10.77%,10.65亿,3892.02万,,,陈融洁
2019,24.249,1.5777,15.37,7.14,30.14%,5686.74万,-2.80%,3.07,3.3962,51.2333,5.0065,PS；PE,1.17亿,2.96亿,9.12%,6.34亿,2725.51万,0.059,,陈融洁
2018,17.449,1.0518,16.59,5.48,40.56%,5850.61万,49.90%,3.38,3.1841,53.5161,4.9083,PS；PE,1.63亿,2.52亿,12.51%,5.78亿,2208.78万,0.08,,陈融洁
2017,,,18.7,3.9,18.12%,3903.09万,2.30%,4.6,,74.8,4.0652,PS；PE,9620.58万,2.07亿,10.01%,4.83亿,116.67万,0.11000000000000001,,陈融洁
2016,,,22.05,3.3,15.57%,3815.33万,9.91%,6.45,,31.9565,3.4186,PS；PE,2.04亿,1.79亿,11.55%,4.52亿,False,,,陈融洁
2015,,,,2.86,10.50%,3471.22万,4.00%,5.05,,,,PS；PE,7504.78万,1.45亿,12.15%,2.65亿,False,,,陈融洁
2014,,,,2.59,5.68%,3337.80万,-5.93%,4.39,,,,PS；PE,6208.68万,1.14亿,12.91%,2.31亿,False,,,陈融洁
2013,,,,2.45,20.86%,3548.25万,10.67%,3.75,,,,PS；PE,4500.40万,8370.34万,14.50%,1.97亿,False,,,陈融洁
2012,,,,2.03,25.81%,3206.23万,6.21%,3.08,,,,PS；PE,3911.04万,5170.53万,15.83%,1.62亿,False,,,陈融洁
2011,,,,1.61,False,3018.81万,False,2.1,,,,PS；PE,4472.61万,2284.27万,18.75%,1.05亿,False,,,陈融洁
