报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,18.321,0.7773,23.57,0.364998,-5.61%,-3450.06万,-13.61%,7.93,50.1948,,2.9723,PS；PE,2.31亿,-6171.98万,-94.52%,6.16亿,193.48万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,毛向阳
2026-03-31,18.321,0.7773,23.57,0.364998,-5.61%,-3450.06万,-13.61%,7.93,12.5487,,2.9723,PS；PE,2.31亿,-6171.98万,-94.52%,6.16亿,193.48万,,,毛向阳
2025,21.166,0.7773,27.23,2.31,-18.64%,-7494.44万,-27.62%,8.37,9.1628,,3.2533,PS；PE,2.60亿,-2721.92万,-32.50%,6.50亿,173.10万,,,毛向阳
2024,15.4,0.56,27.5,2.83,-7.18%,-5872.24万,-504.43%,9.34,5.4417,,2.9443,PS；PE,2.79亿,4772.52万,-20.88%,7.26亿,380.82万,0.26,,毛向阳
2023,18.906,0.56,33.76,3.05,23.28%,1451.96万,141.90%,15.26,6.1987,177.6842,2.2123,PS；PE,5.01亿,1.21亿,3.85%,8.53亿,952.28万,,,毛向阳
2022,11.688,0.4,29.22,2.48,23.93%,-3465.60万,-229.21%,15.1,4.7129,,1.9351,PS；PE,5.10亿,1.13亿,-14.78%,8.44亿,809.78万,0.6,,毛向阳
2021,16.428,0.4,41.07,2.0,9.65%,2682.06万,-56.07%,23.81,8.214,61.2985,1.7249,PS；PE,6.63亿,1.74亿,12.80%,9.53亿,299.55万,1.425,,毛向阳
2020,17.576,0.4,43.94,1.82,27.19%,6105.51万,-0.31%,24.51,9.6571,28.719,1.7927,PS；PE,8.08亿,2.04亿,33.97%,9.82亿,204.83万,0.5,,毛向阳
2019,19.7,0.4,49.25,1.43,17.11%,6124.31万,19.04%,23.48,13.7762,25.5181,2.0975,PS；PE,7.97亿,1.63亿,40.82%,9.40亿,964.09万,,,毛向阳
2018,,,,1.22,41.19%,5144.75万,49.13%,5.6,,,,PS；PE,6273.36万,1.09亿,41.64%,1.68亿,964.09万,,,毛向阳
2017,,,,0.866682,8.18%,3449.85万,-5.72%,4.22,,,,PS；PE,5629.23万,7269.93万,39.81%,1.27亿,26.26万,,,毛向阳
2016,,,,0.80114,36.44%,3659.34万,807.99%,3.39,,,,PS；PE,4926.05万,5109.47万,45.68%,1.02亿,False,,,毛向阳
2015,,,,0.58717,41.11%,403.02万,-63.82%,2.2,,,,PS；PE,3939.97万,1864.02万,6.86%,6614.80万,False,,,毛向阳
2014,,,,0.416119,23.33%,1113.79万,68.46%,1.33,,,,PS；PE,2431.31万,2675.29万,26.77%,3976.51万,False,,,毛向阳
2013,,,,0.337412,False,661.14万,False,0.95,,,,PS；PE,1070.56万,1676.45万,19.59%,2862.73万,False,,,毛向阳
