报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,67.504,3.0628,22.04,0.616887,-2.61%,384.63万,-83.70%,2.74,109.4268,2204.0,8.0438,PS；PE,5.38亿,-2335.38万,6.82%,8.50亿,3355.36万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,绵阳皓祥控股有限责任公司
2026-03-31,67.504,3.0628,22.04,0.616887,-2.61%,384.63万,-83.70%,2.74,27.3567,2204.0,8.0438,PS；PE,5.38亿,-2335.38万,6.82%,8.50亿,3355.36万,,,绵阳皓祥控股有限责任公司
2025,46.463,3.0628,15.17,3.01,-35.04%,3915.83万,114.01%,2.73,15.4362,116.6923,5.5568,PS；PE,2.94亿,-2.00亿,13.76%,8.45亿,3143.31万,,,绵阳皓祥控股有限责任公司
2024,31.486,3.0628,10.28,4.64,-24.93%,-2.79亿,-3.73%,2.61,6.7858,,3.9387,PS；PE,1.59亿,-2.39亿,-59.82%,8.05亿,4073.52万,,,绵阳皓祥控股有限责任公司
2023,30.471,2.3584,12.92,6.18,102.33%,-2.69亿,-902.79%,3.58,4.9306,,3.6089,PS；PE,6.38亿,4064.99万,-42.91%,11.00亿,7638.19万,0.0,,绵阳皓祥控股有限责任公司
2022,24.29,1.6546,14.68,3.06,-13.66%,3356.05万,-20.01%,5.75,7.9379,122.3333,2.553,PS；PE,9.71亿,3.12亿,11.62%,13.60亿,3244.76万,0.0,,绵阳皓祥控股有限责任公司
2021,21.907,1.6546,13.24,3.54,14.86%,4195.34万,18.37%,6.62,6.1884,66.2,2.0,PS；PE,6.41亿,2.85亿,12.29%,10.96亿,3640.10万,0.066,,绵阳皓祥控股有限责任公司
2020,21.41,1.1245,19.04,3.08,-7.52%,3544.27万,-24.41%,7.41,6.9513,79.3333,2.5695,PS；PE,9.07亿,2.59亿,13.62%,12.41亿,3280.35万,0.127,,绵阳皓祥控股有限责任公司
2019,12.723,0.8063,15.78,3.33,17.18%,4688.71万,-15.49%,4.44,3.8207,49.3125,3.5541,PS；PE,1.50亿,2.42亿,14.14%,5.07亿,2667.96万,0.21000000000000002,,绵阳皓祥控股有限责任公司
2018,8.594,0.8092,10.62,2.84,5.81%,5547.96万,8.55%,5.86,3.0261,21.6735,1.8123,PS；PE,1.69亿,2.17亿,19.37%,4.73亿,3011.00万,0.19,,绵阳皓祥控股有限责任公司
2017,,,11.54,2.69,11.65%,5111.09万,13.06%,5.36,,18.0312,2.153,PS；PE,8028.79万,1.83亿,19.02%,4.34亿,1217.03万,0.175,,绵阳皓祥控股有限责任公司
2016,,,17.62,2.41,19.21%,4520.57万,16.04%,4.94,,23.4933,3.5668,PS；PE,2.88亿,1.51亿,18.79%,3.95亿,1455.17万,,,绵阳皓祥控股有限责任公司
2015,,,,2.02,11.86%,3895.60万,-0.74%,3.11,,,,PS；PE,1.15亿,1.10亿,19.30%,1.87亿,1391.63万,,,绵阳皓祥控股有限责任公司
2014,,,,1.8,26.39%,3924.65万,26.25%,2.46,,,,PS；PE,8552.52万,7425.87万,21.75%,1.48亿,915.63万,,,绵阳皓祥控股有限责任公司
2013,,,,1.43,40.92%,3108.51万,122.03%,1.81,,,,PS；PE,7180.60万,3875.61万,21.77%,1.08亿,1163.62万,,,绵阳皓祥控股有限责任公司
2012,,,,1.01,62.71%,1400.02万,769.36%,1.29,,,,PS；PE,6107.44万,1062.08万,13.82%,7734.70万,661.20万,,,绵阳皓祥控股有限责任公司
2011,,,,0.622738,False,161.04万,False,1.89,,,,PS；PE,1593.99万,-378.69万,2.59%,1891.28万,577.13万,,,绵阳皓祥控股有限责任公司
