报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,55.068,2.9029,18.97,8.11,17.80%,5340.94万,155.24%,9.61,6.7901,103.0978,1.974,PE；PB,14.17亿,-3.22亿,10.38%,52.32亿,1846.21万,,,上海厚得妙景商务咨询有限公司
2026-03-31,55.068,2.9029,18.97,8.11,17.80%,5340.94万,155.24%,9.61,1.6975,103.0978,1.974,PE；PB,14.17亿,-3.22亿,10.38%,52.32亿,1846.21万,,,上海厚得妙景商务咨询有限公司
2025,38.08,2.6855,14.18,28.15,82.06%,1.69亿,123.82%,8.04,1.3528,22.871,1.7637,PE；PB,15.07亿,-3.75亿,10.76%,40.23亿,1928.64万,,,上海厚得妙景商务咨询有限公司
2024,26.425,2.6855,9.84,15.46,14.19%,-7.11亿,-188.99%,6.84,1.7092,,1.4386,PE；PB,16.32亿,-5.44亿,-60.36%,34.33亿,1620.49万,,,上海厚得妙景商务咨询有限公司
2023,31.876,2.6854,11.87,13.54,-33.80%,-2.46亿,-697.95%,9.43,2.3542,,1.2587,PE；PB,12.01亿,1.67亿,-18.70%,42.36亿,1105.88万,,,上海厚得妙景商务咨询有限公司
2022,34.291,2.6853,12.77,20.45,12.15%,4114.29万,-36.13%,10.42,1.6768,83.4641,1.2255,PE；PB,10.41亿,4.13亿,3.82%,45.08亿,4250.77万,,,上海厚得妙景商务咨询有限公司
2021,25.778,1.4918,17.28,18.24,19.54%,6441.27万,-40.22%,10.41,1.4133,72.0,1.6599,PE；PB,13.91亿,3.71亿,7.60%,44.68亿,4392.41万,0.0,,上海厚得妙景商务咨询有限公司
2020,26.344,1.2322,21.38,15.26,-0.33%,1.08亿,46.11%,18.4,1.7263,45.5864,1.162,PE；PB,2.91亿,3.10亿,18.89%,43.05亿,5015.06万,0.05500000000000001,,上海厚得妙景商务咨询有限公司
2019,13.235,0.615,21.52,15.31,352.02%,7375.02万,1213.95%,16.84,0.8645,29.7649,1.2779,PE；PB,6.13亿,2.09亿,20.44%,41.95亿,5407.82万,,,上海厚得妙景商务咨询有限公司
2018,10.51,0.615,17.09,3.39,-12.03%,561.28万,-3.47%,23.37,3.1003,189.8889,0.7313,PE；PB,2.71亿,1.36亿,11.68%,33.84亿,4519.85万,0.03,,上海厚得妙景商务咨询有限公司
2017,,,18.36,3.85,20.04%,581.44万,-60.62%,6.49,,204.0,2.829,PE；PB,2.26亿,1.32亿,1.70%,3.99亿,5907.62万,0.08,,上海厚得妙景商务咨询有限公司
2016,,,30.82,3.21,-16.70%,1476.46万,-36.34%,6.47,,128.4167,4.7635,PE；PB,1.18亿,1.32亿,4.44%,3.97亿,7572.72万,0.12,,上海厚得妙景商务咨询有限公司
2015,,,33.75,3.85,-0.76%,2319.12万,-30.17%,6.35,,78.4884,5.315,PE；PB,1.75亿,1.26亿,5.81%,3.89亿,7082.83万,,,上海厚得妙景商务咨询有限公司
2014,,,,3.88,4.28%,3320.98万,-7.33%,5.04,,,,PE；PB,7565.72万,1.18亿,8.20%,2.31亿,7214.35万,,,上海厚得妙景商务咨询有限公司
2013,,,,3.72,24.83%,3583.59万,8.97%,4.62,,,,PE；PB,7143.67万,1.01亿,9.51%,2.13亿,6988.95万,,,上海厚得妙景商务咨询有限公司
2012,,,,2.98,14.70%,3288.51万,14.35%,4.14,,,,PE；PB,6336.31万,8152.54万,11.04%,1.91亿,4531.46万,,,上海厚得妙景商务咨询有限公司
2011,,,,2.6,29.54%,2875.81万,27.21%,2.67,,,,PE；PB,4830.02万,5016.63万,11.10%,1.02亿,3542.73万,,,上海厚得妙景商务咨询有限公司
2010,,,,2.01,43.66%,2260.61万,65.23%,2.18,,,,PE；PB,2684.32万,3359.29万,11.47%,8522.58万,2899.96万,,,上海厚得妙景商务咨询有限公司
